State,Crop,Soil_Type,Temperature,Humidity,Rainfall,Soil_Moisture,Water_Required
UttarPradesh,Pulses,Silty,29.19,83.05,95.82,46.97,20.95
Bihar,Maize,Loamy,22.9,76.71,96.3,31.67,22.17
Gujarat,Wheat,Sandy,22.98,77.49,90.58,29.72,22.01
Haryana,Groundnut,Clay,28.22,47.63,85.34,59.58,17.08
AndhraPradesh,Maize,Loamy,22.17,80.86,57.4,44.4,15.51
Gujarat,Maize,Clay,37.69,86.76,71.6,20.43,26.38
Gujarat,Pulses,Silty,38.48,84.21,79.71,34.07,24.7
Punjab,Groundnut,Loamy,21.22,43.87,71.78,25.46,20.45
MadhyaPradesh,Sugarcane,Clay,25.55,79.63,84.61,44.35,19.26
MadhyaPradesh,Groundnut,Clay,28.26,61.53,47.66,11.75,22.89
Maharashtra,Sugarcane,Silty,34.05,47.68,13.06,30.62,17.4
UttarPradesh,Groundnut,Peaty,39.15,79.84,35.34,23.85,22.51
TamilNadu,Wheat,Loamy,25.92,63.18,6.93,28.06,14.86
Gujarat,Wheat,Peaty,28.6,81.26,89.85,41.09,21.35
UttarPradesh,Pulses,Loamy,21.62,59.42,47.25,53.35,12.54
MadhyaPradesh,Rice,Sandy,27.09,67.1,40.58,38.48,16.49
Gujarat,Maize,Silty,39.23,70.42,96.19,38.12,25.76
MadhyaPradesh,Pulses,Peaty,31.92,44.67,40.04,20.24,21.53
UttarPradesh,Cotton,Silty,30.16,45.5,27.21,37.67,16.23
Gujarat,Maize,Clay,39.94,62.93,61.59,30.65,24.01
UttarPradesh,Pulses,Sandy,23.78,52.42,89.55,31.72,21.74
Karnataka,Cotton,Sandy,22.49,81.34,80.45,25.11,21.77
MadhyaPradesh,Rice,Peaty,20.23,84.52,81.75,13.47,23.55
Karnataka,Sugarcane,Sandy,32.31,71.86,89.56,20.83,26.48
Telangana,Cotton,Sandy,34.62,46.46,10.49,32.78,16.88
Maharashtra,Cotton,Loamy,35.97,37.13,73.73,15.65,27.03
Telangana,Pulses,Peaty,27.1,82.9,11.78,48.84,11.54
Rajasthan,Cotton,Clay,23.64,54.93,29.29,42.29,13.56
Gujarat,Maize,Peaty,27.51,46.36,96.95,11.16,27.72
AndhraPradesh,Pulses,Loamy,25.69,75.12,72.48,30.38,20.88
TamilNadu,Wheat,Silty,36.37,36.58,74.69,52.32,19.92
Punjab,Maize,Silty,31.4,63.22,11.45,23.46,17.87
AndhraPradesh,Cotton,Silty,27.39,88.9,28.77,34.96,16.1
Rajasthan,Sugarcane,Silty,33.59,63.92,85.44,32.95,24.03
Rajasthan,Maize,Silty,30.08,37.03,69.2,17.85,24.37
TamilNadu,Rice,Sandy,38.35,39.74,75.91,24.51,26.19
Gujarat,Maize,Silty,22.91,64.14,84.53,40.58,19.21
Telangana,Sugarcane,Loamy,36.19,75.16,12.15,31.28,17.82
Rajasthan,Pulses,Sandy,32.24,60.67,94.93,43.25,22.52
TamilNadu,Maize,Peaty,30.34,73.44,68.68,11.38,25.69
UttarPradesh,Sugarcane,Silty,33.38,71.7,7.4,21.92,18.37
TamilNadu,Rice,Peaty,25.6,35.71,47.93,35.32,17.41
Haryana,Groundnut,Clay,20.2,31.0,35.03,19.19,17.73
AndhraPradesh,Cotton,Peaty,37.11,35.7,22.88,21.57,21.11
AndhraPradesh,Pulses,Sandy,31.76,61.5,75.47,56.39,17.8
Gujarat,Cotton,Clay,23.15,40.72,91.19,59.99,16.07
Karnataka,Maize,Sandy,24.23,46.24,96.43,29.28,23.06
Maharashtra,Sugarcane,Clay,22.52,56.5,23.03,53.06,10.45
AndhraPradesh,Cotton,Clay,32.94,45.99,28.17,34.91,17.72
Maharashtra,Maize,Peaty,23.86,72.39,83.47,49.3,17.64
AndhraPradesh,Cotton,Sandy,36.89,42.49,23.88,35.34,18.39
Rajasthan,Maize,Loamy,26.74,56.86,78.27,29.52,21.95
Bihar,Groundnut,Peaty,21.17,31.74,13.26,29.32,13.81
Punjab,Rice,Silty,26.28,64.47,53.6,25.47,20.15
Maharashtra,Sugarcane,Peaty,37.47,36.62,16.24,23.14,20.24
Maharashtra,Pulses,Silty,29.47,30.23,38.45,22.09,20.27
UttarPradesh,Pulses,Clay,37.99,45.25,16.42,42.79,16.48
TamilNadu,Pulses,Sandy,21.81,73.63,38.4,15.81,19.22
Telangana,Wheat,Silty,21.18,85.15,68.84,10.19,23.2
Telangana,Cotton,Clay,37.67,34.35,84.11,28.89,25.93
Gujarat,Rice,Sandy,29.63,36.39,69.27,42.0,19.42
Bihar,Cotton,Silty,24.07,36.58,45.02,42.18,15.29
TamilNadu,Maize,Clay,24.41,46.09,15.52,37.16,13.44
AndhraPradesh,Wheat,Loamy,38.65,76.09,51.21,49.38,18.84
Haryana,Rice,Peaty,27.28,79.74,19.77,48.88,12.38
Haryana,Sugarcane,Loamy,27.52,66.94,80.6,31.92,21.93
MadhyaPradesh,Rice,Sandy,34.96,73.99,77.69,58.33,18.59
AndhraPradesh,Cotton,Loamy,22.25,81.05,83.48,18.66,23.29
MadhyaPradesh,Pulses,Peaty,25.87,72.71,64.68,54.83,15.26
UttarPradesh,Maize,Sandy,22.67,35.64,93.29,29.36,22.26
UttarPradesh,Rice,Clay,38.08,85.85,56.51,52.31,18.61
AndhraPradesh,Sugarcane,Silty,33.44,32.64,31.29,30.58,19.04
Telangana,Rice,Loamy,25.3,40.0,21.19,54.06,10.9
MadhyaPradesh,Pulses,Sandy,36.69,72.19,88.56,29.87,25.89
Karnataka,Pulses,Sandy,34.89,75.05,11.57,39.27,15.77
Bihar,Rice,Loamy,32.14,31.55,87.05,57.45,18.86
Maharashtra,Pulses,Silty,25.71,82.46,54.7,54.29,14.32
AndhraPradesh,Rice,Silty,31.6,75.06,30.83,16.99,21.17
Punjab,Wheat,Sandy,25.18,40.72,5.94,13.37,17.47
AndhraPradesh,Groundnut,Peaty,27.82,47.97,32.9,22.24,19.19
Bihar,Rice,Clay,25.34,46.34,15.24,18.46,17.43
Punjab,Rice,Loamy,20.53,61.4,96.96,51.08,17.64
Gujarat,Rice,Silty,27.66,42.03,7.02,19.56,17.09
AndhraPradesh,Pulses,Silty,29.47,35.77,48.33,22.91,21.09
MadhyaPradesh,Pulses,Silty,29.48,59.48,40.43,25.55,19.78
TamilNadu,Maize,Clay,35.09,39.6,14.68,34.48,17.1
UttarPradesh,Maize,Loamy,20.43,46.54,23.35,23.91,15.68
Gujarat,Pulses,Loamy,35.21,67.36,87.95,26.46,26.07
Rajasthan,Wheat,Sandy,39.96,84.13,41.74,53.87,17.39
Gujarat,Cotton,Peaty,37.86,37.1,49.65,28.86,22.55
Bihar,Pulses,Sandy,30.19,89.23,53.31,10.24,24.34
MadhyaPradesh,Rice,Silty,25.41,54.48,8.48,22.17,16.04
UttarPradesh,Cotton,Clay,32.29,63.3,38.02,56.84,14.12
Bihar,Pulses,Peaty,29.31,74.59,10.36,37.38,14.35
Punjab,Pulses,Clay,38.41,74.04,95.98,52.69,22.58
Bihar,Rice,Clay,21.27,82.85,42.07,49.45,12.7
Maharashtra,Cotton,Clay,36.22,73.42,53.94,58.18,16.62
Punjab,Groundnut,Sandy,28.13,37.83,97.9,55.0,19.23
Gujarat,Groundnut,Loamy,28.46,61.21,69.87,52.97,16.93
TamilNadu,Wheat,Silty,39.16,88.31,88.61,30.09,26.59
Telangana,Pulses,Loamy,23.13,40.08,48.79,55.48,12.72
UttarPradesh,Maize,Peaty,23.22,47.97,9.35,45.11,10.88
Punjab,Cotton,Sandy,36.53,70.98,60.95,43.04,20.45
Punjab,Pulses,Clay,29.92,88.66,27.47,46.54,14.42
AndhraPradesh,Wheat,Clay,39.23,81.71,16.26,46.56,16.08
Gujarat,Rice,Silty,29.55,64.3,23.45,25.05,18.2
Gujarat,Maize,Peaty,38.26,56.26,41.05,18.67,23.85
TamilNadu,Sugarcane,Loamy,29.76,36.49,7.81,25.2,16.67
Bihar,Cotton,Peaty,30.0,34.18,56.03,42.07,18.19
Punjab,Groundnut,Loamy,24.87,33.89,17.84,39.05,13.44
MadhyaPradesh,Groundnut,Sandy,35.5,46.74,16.66,36.98,16.92
AndhraPradesh,Pulses,Peaty,20.8,48.65,64.12,34.2,17.81
Maharashtra,Rice,Peaty,20.26,42.56,38.32,43.68,13.17
UttarPradesh,Rice,Clay,20.04,58.99,58.15,42.33,15.36
Rajasthan,Maize,Silty,34.09,69.81,70.93,40.65,21.19
Haryana,Groundnut,Peaty,39.84,86.62,8.01,10.26,22.7
Gujarat,Maize,Loamy,33.72,83.3,58.7,16.81,24.62
Rajasthan,Pulses,Peaty,25.04,60.76,75.16,55.28,15.97
Gujarat,Cotton,Sandy,34.0,40.37,81.3,45.42,21.25
UttarPradesh,Pulses,Sandy,23.16,54.2,69.73,23.03,21.31
Telangana,Maize,Sandy,23.82,35.09,87.03,48.65,18.12
Karnataka,Maize,Silty,27.03,33.95,23.16,11.11,20.2
Telangana,Groundnut,Silty,25.32,49.29,62.62,34.24,19.01
Punjab,Cotton,Silty,30.1,33.98,54.07,56.81,15.07
AndhraPradesh,Maize,Silty,39.88,49.62,25.42,18.68,22.77
AndhraPradesh,Sugarcane,Clay,34.9,52.18,22.66,49.04,14.93
UttarPradesh,Maize,Clay,29.96,84.07,72.01,58.23,16.54
TamilNadu,Pulses,Sandy,22.99,66.79,43.57,44.04,14.45
Karnataka,Cotton,Peaty,36.1,51.13,27.31,27.15,20.13
TamilNadu,Sugarcane,Sandy,30.68,56.42,74.87,41.35,20.42
Maharashtra,Rice,Peaty,33.38,87.28,32.4,33.95,18.46
Telangana,Cotton,Sandy,35.77,64.7,64.52,55.79,18.02
Maharashtra,Cotton,Silty,30.16,84.56,5.59,32.37,15.13
MadhyaPradesh,Cotton,Clay,32.19,78.8,90.57,30.12,24.69
TamilNadu,Groundnut,Peaty,39.1,84.23,31.59,17.14,23.46
TamilNadu,Rice,Silty,31.87,56.97,92.44,42.88,22.23
Gujarat,Wheat,Peaty,21.62,51.56,22.42,26.76,15.38
Maharashtra,Cotton,Peaty,32.5,86.29,87.69,32.04,24.11
Bihar,Sugarcane,Silty,20.54,42.56,23.34,20.05,16.49
AndhraPradesh,Rice,Peaty,33.35,79.19,94.45,18.88,27.67
Telangana,Cotton,Loamy,33.36,76.6,94.05,28.71,25.67
Haryana,Pulses,Silty,24.41,87.76,74.67,56.71,15.45
Maharashtra,Wheat,Silty,25.89,58.63,32.34,10.24,20.95
MadhyaPradesh,Rice,Clay,34.81,36.56,50.85,23.9,22.75
MadhyaPradesh,Rice,Clay,30.42,52.47,50.69,40.98,18.0
AndhraPradesh,Sugarcane,Sandy,31.62,45.95,42.53,38.89,17.96
Rajasthan,Rice,Peaty,33.29,43.68,32.39,55.21,14.18
Punjab,Groundnut,Loamy,34.75,82.32,90.03,59.51,19.53
Punjab,Wheat,Peaty,33.83,65.5,99.83,17.95,28.54
Telangana,Maize,Clay,23.45,33.64,56.49,57.67,13.15
Punjab,Wheat,Sandy,33.1,89.81,64.44,13.03,25.77
Karnataka,Groundnut,Silty,29.29,49.57,57.62,37.1,19.13
Haryana,Maize,Sandy,37.11,64.22,63.61,25.06,24.48
AndhraPradesh,Groundnut,Peaty,39.01,43.95,45.73,25.27,23.22
AndhraPradesh,Rice,Silty,21.88,70.23,69.56,24.66,20.59
AndhraPradesh,Maize,Silty,20.22,36.83,100.0,20.43,23.98
Telangana,Sugarcane,Silty,27.94,34.41,97.04,21.64,25.76
MadhyaPradesh,Sugarcane,Peaty,36.64,58.94,9.91,46.38,14.71
Telangana,Wheat,Clay,22.34,61.38,51.98,35.07,16.89
Punjab,Rice,Peaty,35.44,39.95,74.95,10.02,28.12
Haryana,Wheat,Clay,38.52,39.58,41.29,30.22,21.64
Punjab,Maize,Silty,37.84,46.24,43.33,44.71,18.74
Telangana,Rice,Loamy,24.65,77.7,34.15,51.35,12.54
Punjab,Sugarcane,Silty,27.83,46.36,8.49,27.59,15.68
Rajasthan,Maize,Silty,30.99,85.69,60.26,55.17,16.29
Maharashtra,Cotton,Sandy,33.3,61.64,89.38,38.96,23.14
Rajasthan,Groundnut,Loamy,34.88,69.57,57.18,22.67,23.65
Bihar,Groundnut,Sandy,38.05,59.71,21.3,21.7,21.2
Rajasthan,Rice,Sandy,32.4,30.41,97.31,14.65,28.52
Gujarat,Sugarcane,Peaty,31.86,48.17,12.71,54.19,11.99
MadhyaPradesh,Groundnut,Silty,38.2,85.28,15.25,30.54,18.88
UttarPradesh,Pulses,Silty,21.23,67.34,51.77,52.26,13.09
Karnataka,Wheat,Clay,39.93,82.32,55.75,31.59,23.24
MadhyaPradesh,Pulses,Loamy,25.81,67.17,27.82,54.21,11.68
Bihar,Pulses,Clay,34.95,36.92,6.64,25.68,18.01
Haryana,Sugarcane,Sandy,39.7,54.71,83.52,44.57,23.35
Gujarat,Pulses,Clay,22.35,56.71,11.69,24.54,14.97
Karnataka,Pulses,Clay,30.69,34.52,85.59,54.68,18.83
Karnataka,Groundnut,Clay,29.06,87.7,59.76,54.54,15.79
Maharashtra,Maize,Loamy,25.56,54.42,42.16,11.06,21.67
AndhraPradesh,Wheat,Silty,37.56,57.9,22.58,29.84,19.56
MadhyaPradesh,Sugarcane,Peaty,23.34,63.32,96.39,53.56,17.93
Bihar,Cotton,Sandy,27.98,54.77,24.76,43.77,14.12
Punjab,Sugarcane,Clay,27.03,38.6,27.14,46.86,13.45
Punjab,Maize,Sandy,26.57,40.25,38.66,53.26,13.19
UttarPradesh,Groundnut,Silty,36.48,68.51,15.55,10.09,22.48
Rajasthan,Wheat,Peaty,37.57,40.32,54.63,20.68,24.6
TamilNadu,Pulses,Peaty,23.63,50.97,61.77,50.32,15.2
UttarPradesh,Wheat,Clay,25.53,60.04,54.59,14.11,22.3
Rajasthan,Rice,Loamy,33.57,88.67,43.7,45.66,17.31
Punjab,Maize,Sandy,22.2,62.61,62.35,58.29,13.24
Maharashtra,Maize,Silty,25.39,33.69,57.1,22.97,20.73
AndhraPradesh,Rice,Loamy,23.57,74.79,89.89,48.67,18.33
Karnataka,Pulses,Sandy,26.26,58.26,37.73,34.25,16.8
Maharashtra,Sugarcane,Loamy,36.58,40.85,9.8,13.35,21.28
MadhyaPradesh,Cotton,Peaty,35.39,83.49,29.77,45.13,16.57
Gujarat,Wheat,Clay,21.77,65.01,55.63,13.99,21.3
UttarPradesh,Sugarcane,Sandy,34.1,31.26,26.64,14.36,22.02
AndhraPradesh,Wheat,Sandy,23.66,55.76,68.64,11.33,23.7
Rajasthan,Wheat,Peaty,39.95,56.57,86.99,54.09,21.87
Punjab,Sugarcane,Clay,21.8,56.47,65.67,46.71,15.76
Bihar,Pulses,Loamy,38.74,82.49,72.37,23.58,26.14
Telangana,Maize,Clay,27.2,87.68,20.42,22.66,17.67
UttarPradesh,Pulses,Loamy,26.65,71.83,98.16,38.98,22.02
Maharashtra,Sugarcane,Loamy,38.39,70.88,34.75,43.35,18.32
Punjab,Sugarcane,Sandy,24.66,68.58,48.29,31.51,17.93
AndhraPradesh,Groundnut,Silty,37.13,78.11,50.33,10.07,26.16
Bihar,Groundnut,Peaty,21.37,52.5,76.7,46.31,16.82
Gujarat,Rice,Sandy,39.97,34.66,87.08,39.77,24.74
Punjab,Wheat,Clay,23.92,68.56,79.17,50.5,16.99
Gujarat,Rice,Loamy,34.46,48.42,70.12,19.11,25.53
Karnataka,Maize,Loamy,23.42,71.47,92.11,36.2,21.0
Haryana,Rice,Loamy,24.64,70.85,38.74,24.36,18.39
Telangana,Wheat,Peaty,36.99,51.4,82.96,30.69,25.26
Maharashtra,Rice,Clay,36.53,62.22,91.32,15.61,28.97
MadhyaPradesh,Sugarcane,Peaty,24.49,82.84,96.73,49.75,19.07
AndhraPradesh,Maize,Sandy,29.69,37.55,80.11,59.34,17.05
MadhyaPradesh,Pulses,Sandy,35.57,69.93,93.15,15.69,28.85
Maharashtra,Pulses,Peaty,38.79,87.93,75.64,45.19,22.16
UttarPradesh,Sugarcane,Sandy,38.44,38.42,62.42,41.21,21.53
TamilNadu,Pulses,Clay,39.37,51.78,20.68,57.69,14.34
Karnataka,Cotton,Silty,39.21,40.02,52.85,36.22,21.8
Telangana,Sugarcane,Clay,28.41,62.41,59.17,20.03,22.43
Maharashtra,Maize,Loamy,36.07,66.13,72.93,32.73,23.57
Haryana,Cotton,Loamy,32.49,35.88,61.72,32.77,21.37
Karnataka,Rice,Silty,33.25,67.69,19.06,31.54,17.57
Telangana,Pulses,Clay,36.99,53.39,24.7,53.67,14.83
MadhyaPradesh,Cotton,Sandy,29.01,85.42,36.82,56.97,12.99
Telangana,Groundnut,Clay,20.88,69.01,32.51,17.9,17.93
MadhyaPradesh,Cotton,Peaty,37.41,72.89,13.0,31.97,18.13
Punjab,Pulses,Silty,29.2,86.73,8.83,19.83,17.68
Karnataka,Cotton,Clay,26.96,65.12,96.02,35.47,22.6
Gujarat,Rice,Silty,30.17,68.14,49.65,45.65,16.89
Bihar,Sugarcane,Loamy,36.0,43.2,34.2,44.28,17.36
MadhyaPradesh,Wheat,Peaty,37.54,59.33,45.45,38.6,20.09
Haryana,Wheat,Clay,33.54,59.27,44.16,56.68,15.14
Rajasthan,Cotton,Loamy,28.8,75.0,55.78,27.47,20.72
Karnataka,Cotton,Clay,24.9,36.36,84.34,55.12,16.88
Rajasthan,Sugarcane,Clay,21.16,85.58,85.92,33.71,20.2
Punjab,Wheat,Peaty,29.93,78.18,13.79,11.87,19.98
Maharashtra,Wheat,Loamy,27.31,61.57,43.9,26.46,19.29
Maharashtra,Rice,Sandy,31.43,69.0,22.27,16.11,20.43
Rajasthan,Rice,Sandy,21.97,30.78,82.99,24.2,22.05
UttarPradesh,Pulses,Clay,34.38,84.07,36.4,34.94,18.97
UttarPradesh,Cotton,Peaty,27.5,30.93,37.34,24.35,19.11
Gujarat,Rice,Silty,29.89,31.12,98.18,51.73,20.44
AndhraPradesh,Rice,Sandy,21.31,38.64,80.68,46.43,17.18
Telangana,Groundnut,Loamy,22.44,62.28,70.62,58.88,14.02
UttarPradesh,Groundnut,Loamy,34.36,48.58,79.27,51.39,19.96
Haryana,Pulses,Peaty,37.53,76.13,30.97,33.5,19.66
Gujarat,Wheat,Silty,23.19,38.71,82.42,11.1,24.98
Bihar,Pulses,Silty,39.73,64.55,10.74,46.85,15.62
Punjab,Pulses,Silty,20.35,78.97,49.79,37.39,15.61
Karnataka,Pulses,Peaty,25.19,76.38,61.63,31.7,19.38
Punjab,Cotton,Peaty,25.62,58.69,6.5,20.14,16.31
Haryana,Groundnut,Clay,25.93,80.03,95.69,37.3,21.89
Haryana,Sugarcane,Peaty,28.04,63.01,7.34,12.47,18.65
MadhyaPradesh,Rice,Sandy,23.37,38.28,29.01,25.59,16.79
Rajasthan,Groundnut,Loamy,36.16,67.05,77.76,54.52,19.72
AndhraPradesh,Maize,Sandy,22.74,44.6,9.11,42.6,11.21
AndhraPradesh,Rice,Clay,27.87,84.29,7.34,53.96,10.3
MadhyaPradesh,Groundnut,Clay,25.21,31.62,35.61,55.49,12.03
Bihar,Pulses,Sandy,27.64,80.5,42.43,53.67,13.8
Bihar,Sugarcane,Loamy,37.56,66.6,32.29,14.25,23.65
AndhraPradesh,Pulses,Peaty,22.87,67.06,47.9,42.74,15.1
Telangana,Rice,Silty,34.28,60.34,46.4,24.51,22.02
Maharashtra,Sugarcane,Loamy,22.89,48.98,33.41,53.14,11.58
Haryana,Cotton,Clay,28.36,34.91,69.26,51.23,17.19
TamilNadu,Maize,Sandy,21.81,76.07,26.22,49.11,11.34
Haryana,Rice,Peaty,34.0,41.73,32.76,47.7,15.94
Haryana,Sugarcane,Peaty,37.95,85.0,66.32,12.86,27.45
Punjab,Pulses,Sandy,21.42,79.8,79.62,34.03,19.58
TamilNadu,Sugarcane,Loamy,23.28,56.74,36.8,50.46,12.57
Gujarat,Groundnut,Peaty,37.76,83.82,41.91,22.37,23.04
TamilNadu,Pulses,Loamy,26.96,46.05,10.68,20.31,17.09
Maharashtra,Wheat,Clay,28.0,54.52,32.69,39.53,15.76
Karnataka,Rice,Peaty,23.06,71.04,69.22,25.55,20.73
Punjab,Maize,Loamy,22.33,51.23,60.26,32.34,18.26
Bihar,Maize,Silty,38.73,80.46,67.26,13.52,27.64
TamilNadu,Groundnut,Sandy,20.87,63.03,31.43,13.65,18.67
Karnataka,Maize,Clay,36.77,74.64,69.95,11.91,27.64
TamilNadu,Sugarcane,Sandy,22.39,57.16,53.35,31.11,17.83
UttarPradesh,Sugarcane,Clay,25.34,78.44,20.37,26.61,16.32
TamilNadu,Groundnut,Clay,33.94,72.64,26.32,56.66,13.48
Telangana,Sugarcane,Clay,34.57,71.62,17.69,39.0,16.34
Haryana,Wheat,Silty,29.86,35.73,17.46,10.24,20.66
Telangana,Wheat,Loamy,32.97,86.38,55.39,59.89,15.45
MadhyaPradesh,Wheat,Peaty,38.71,34.02,93.39,19.91,28.97
Rajasthan,Groundnut,Sandy,22.65,32.64,7.98,21.8,15.23
Gujarat,Sugarcane,Peaty,30.57,50.12,45.61,59.9,13.75
Gujarat,Cotton,Sandy,31.17,53.54,96.65,27.07,25.6
UttarPradesh,Groundnut,Sandy,31.73,39.59,8.3,25.79,17.19
UttarPradesh,Maize,Clay,39.38,79.97,20.4,21.58,21.54
Rajasthan,Maize,Peaty,26.62,63.58,93.76,47.1,19.94
Bihar,Rice,Silty,29.27,50.01,8.77,11.67,19.32
Haryana,Wheat,Silty,27.7,88.58,97.93,34.27,23.25
Punjab,Cotton,Sandy,28.06,58.48,84.08,45.01,19.82
Punjab,Pulses,Silty,25.84,72.2,62.74,40.04,18.02
AndhraPradesh,Maize,Loamy,34.08,80.64,58.48,26.45,22.78
Gujarat,Maize,Loamy,30.23,75.96,74.73,59.22,16.7
MadhyaPradesh,Pulses,Peaty,33.55,79.78,26.16,26.27,19.43
Haryana,Cotton,Sandy,21.78,77.31,18.41,30.89,14.2
AndhraPradesh,Groundnut,Loamy,31.25,50.16,82.86,34.2,22.82
Gujarat,Maize,Loamy,26.2,52.76,60.8,20.31,21.88
Punjab,Sugarcane,Loamy,38.93,60.25,7.61,20.94,20.25
AndhraPradesh,Groundnut,Clay,34.92,43.73,62.56,20.63,24.61
AndhraPradesh,Wheat,Clay,22.18,48.21,78.14,18.43,22.78
Punjab,Groundnut,Clay,24.09,34.71,56.69,39.48,17.0
TamilNadu,Cotton,Peaty,35.32,44.84,99.05,13.22,29.86
Telangana,Groundnut,Loamy,25.68,75.01,45.81,55.33,13.22
Karnataka,Maize,Peaty,26.75,44.56,7.83,18.05,17.2
Telangana,Cotton,Loamy,33.01,77.79,65.03,57.53,16.9
Gujarat,Groundnut,Silty,22.87,47.85,59.63,34.61,17.9
Karnataka,Maize,Clay,20.86,68.54,14.96,20.58,15.64
Maharashtra,Maize,Peaty,29.31,35.55,37.07,53.67,13.77
Karnataka,Pulses,Peaty,29.94,65.07,68.36,26.62,22.49
Maharashtra,Pulses,Sandy,28.0,88.18,31.01,44.1,14.68
Gujarat,Wheat,Loamy,38.14,43.62,25.5,49.16,16.16
Gujarat,Wheat,Silty,30.76,81.33,96.11,14.1,28.02
Maharashtra,Sugarcane,Clay,36.13,52.23,37.08,47.53,17.04
Maharashtra,Pulses,Clay,33.3,77.06,82.1,38.47,22.51
Karnataka,Maize,Silty,32.6,43.78,35.74,43.6,16.63
Bihar,Groundnut,Peaty,35.12,48.58,21.58,58.58,12.98
MadhyaPradesh,Wheat,Sandy,34.34,55.37,14.63,25.26,18.71
Maharashtra,Maize,Sandy,20.48,37.23,54.17,34.57,16.65
Rajasthan,Pulses,Silty,30.74,87.03,45.94,27.22,20.37
UttarPradesh,Pulses,Peaty,20.3,58.69,96.93,20.47,23.69
Rajasthan,Groundnut,Clay,21.7,57.25,57.08,13.05,21.61
Bihar,Groundnut,Peaty,34.74,35.61,47.34,22.52,22.65
Punjab,Pulses,Loamy,23.19,72.32,44.45,54.27,12.55
Bihar,Groundnut,Silty,35.73,63.83,67.13,57.91,17.85
TamilNadu,Cotton,Peaty,26.49,34.84,63.25,18.58,22.56
Haryana,Maize,Clay,20.16,88.32,81.08,44.2,17.32
MadhyaPradesh,Cotton,Sandy,32.88,71.83,84.7,26.93,24.95
AndhraPradesh,Cotton,Silty,26.39,62.57,57.39,40.1,17.64
AndhraPradesh,Wheat,Silty,25.8,34.45,96.8,54.47,18.53
Haryana,Maize,Sandy,21.66,86.08,48.09,26.36,18.04
Haryana,Rice,Peaty,28.43,46.99,78.75,29.83,22.44
Haryana,Wheat,Sandy,28.8,30.69,92.74,39.09,22.1
Gujarat,Rice,Sandy,29.85,79.16,29.99,10.17,21.92
Telangana,Rice,Clay,31.38,42.04,52.89,36.35,19.43
UttarPradesh,Groundnut,Peaty,22.43,55.19,17.58,22.61,15.96
Rajasthan,Wheat,Clay,22.42,85.73,42.48,35.05,15.96
AndhraPradesh,Sugarcane,Silty,26.41,64.29,40.82,36.94,16.62
Bihar,Wheat,Sandy,36.37,80.82,18.11,45.85,15.55
AndhraPradesh,Cotton,Clay,30.95,66.26,50.81,20.82,22.2
Gujarat,Rice,Peaty,26.09,67.43,62.94,33.55,19.41
Punjab,Pulses,Silty,32.52,84.41,57.39,26.95,22.11
TamilNadu,Cotton,Sandy,23.85,57.63,55.33,39.83,16.72
UttarPradesh,Pulses,Clay,25.07,58.07,7.66,15.25,17.24
Punjab,Pulses,Peaty,35.19,31.78,32.18,33.32,19.11
AndhraPradesh,Wheat,Loamy,22.95,53.83,93.09,54.72,17.25
AndhraPradesh,Sugarcane,Peaty,21.44,56.51,85.88,25.66,21.89
Haryana,Wheat,Sandy,36.74,38.81,56.93,27.15,23.29
AndhraPradesh,Groundnut,Clay,22.0,71.88,63.12,17.76,21.36
Bihar,Pulses,Loamy,33.58,45.2,60.64,11.87,25.76
Karnataka,Sugarcane,Peaty,38.12,51.77,54.52,12.83,26.32
TamilNadu,Rice,Peaty,22.13,75.9,9.86,22.94,15.04
AndhraPradesh,Groundnut,Loamy,26.83,81.71,21.53,33.65,15.47
Haryana,Maize,Silty,31.34,30.34,11.36,24.31,17.68
Telangana,Pulses,Sandy,33.5,58.17,79.77,38.44,22.34
MadhyaPradesh,Wheat,Loamy,39.42,74.99,63.77,51.38,19.93
UttarPradesh,Sugarcane,Sandy,30.86,48.25,88.52,37.91,22.53
TamilNadu,Maize,Peaty,35.63,47.41,36.8,19.51,22.47
Telangana,Groundnut,Silty,31.72,40.55,37.67,29.64,19.36
Telangana,Cotton,Silty,32.51,88.56,61.18,22.57,23.36
AndhraPradesh,Rice,Peaty,29.75,57.05,29.69,57.85,12.32
Telangana,Groundnut,Sandy,23.05,31.08,77.87,25.37,21.63
MadhyaPradesh,Maize,Loamy,23.29,36.12,60.43,38.38,17.35
Telangana,Maize,Clay,24.22,70.1,43.69,32.39,17.16
Punjab,Cotton,Loamy,28.66,33.61,66.44,39.77,19.29
Karnataka,Maize,Sandy,35.21,38.91,23.88,30.7,18.81
UttarPradesh,Maize,Peaty,27.14,62.03,90.77,41.77,20.87
Telangana,Groundnut,Peaty,36.66,40.05,53.04,37.19,20.86
Haryana,Wheat,Silty,33.02,37.52,41.38,11.94,23.66
TamilNadu,Cotton,Peaty,21.4,78.1,36.09,28.35,16.36
Gujarat,Maize,Clay,29.35,54.72,8.35,12.94,19.05
UttarPradesh,Groundnut,Loamy,35.12,84.83,74.6,14.69,27.06
UttarPradesh,Pulses,Sandy,38.31,35.82,12.36,18.08,21.11
Bihar,Pulses,Loamy,31.2,66.16,6.73,49.49,12.13
Telangana,Maize,Peaty,31.54,54.25,85.08,20.14,25.94
Punjab,Rice,Loamy,32.41,57.87,97.58,44.42,22.6
UttarPradesh,Rice,Silty,26.05,85.98,69.14,51.93,16.34
